,comment,label,Unnamed: 0
787,"tính năng nổi bật:nghe chất lượng sản phẩm:bình thường với cái giá nè thì không trông chờ về việc chất lượng âm thanh tốt, nhưng mà cắm còn không nhận tai nghe thì nghe được gì đâu:)))",negative,5542.0
788,ok tai mua mới bóc ra cầm lên đứt luôn ??? hài v =))) đúng của rẻ của ôi,negative,5543.0
789,chất lượng sản phẩm:ổn tính năng nổi bật:ko bt sp đẹp nhưng mình mới đeo đc có 1 lần cái hỏng buồn 😞😔😭huhu,negative,5544.0
790,chất lượng sản phẩm:k tốt tính năng nổi bật:nghe tai nghe giao nhanh đúng mẫu rẻ nhưng âm thanh không được tốt cho lắm tai to tai bé với giá tiền vậy thì cx k yêu cầu cao đc nhưng ai cần mua âm thanh tốt thì nên mua hàng xịn hơn nha sau 1 tháng quay lại review cho mn là tai nghe hỏng r nhé tốt nhất đừng mua phí tiền lắm,negative,5545.0
791,"chất lượng sản phẩm:bình thường mua 2 dùng đc 1 ☹️😕( đen dùng đc , xám thì không )....",negative,5546.0
792,"chất lượng sản phẩm rất kém, mua 2 cái thì có cái thì 1 cái ko nghe đc 1 bên, rồi đứt hỏng luôn",negative,5547.0
793,tính năng nổi bật:k bt chất lượng sản phẩm:giao hàng sai k bt phop lm ăn kiểu j mà giao nhầm hàng mik đặt cái tài nghe song giáo cho mik cái quạt k hiểu đc luôn ý,negative,5548.0
794,"tai nghe vỡ nứt, bên trái, rơi cả miếng bảo vệ tai ra ngoài .",negative,5549.0
795,"bán háng kiểu bịp nhau à?, biết là rẻ nhưng ít nhất cũng nghe được chứ giờ về ko nghe được tí nào hết, bán hàng thế bán làm gì",negative,5550.0
796,giao hàng hơi lâu đóng gói mong manh quá.buồn là không sử dụng được chút nào lúc đầu cứ nghĩ mua hết 16 ngàn thì kiểu gì cũng dùng được 16 ngày cơ đấy nhưng không đc phút nào.trưng quy cũng tại lười không buồn ra tiệm gần nhà có gì còn đổi được 😠,negative,5551.0
797,"sai màu , tai nghe giá rẻ nên chất lượng k ổn lắm , chỉ nghe được thôi , tai nghe to , âm thanh k mượt cho lắm",negative,5552.0
798,"tai nghe màu trắng nghe được tốt, còn màu đen không nghe được gi het",negative,5553.0
799,xanh than chứ đâu phải đen giao hàng nhanh mà sai như này thì :))),negative,5554.0
800,sản phẩm tai nghe mua hên xui mn người à nhiều khi tai nghe bih lôc á shop phục vụ rất kém ạ,negative,5555.0
801,tai nghe rẻ nên không mong đợi gì nhiều. hơi phí tiền,positive,5556.0
802,shop giao lâu tai nghe thì hư 1 bên biewts giá rẻ nhưng hư thì ko chấp nhận nổi,negative,5557.0
803,"tai nghe nghe chống cháy nhưng mà cả 2 tai vỏ đều là tai phải, âm thanh thì cũng đều là tai phải",negative,5558.0
804,chất lượng sản phẩm:dùng ok tính năng nổi bật:nghe ổn giá rẻ dùng ok tính năng ổn rất phù hợp dùng thử trải nghiệm ổn khuyến khích mua với tầm giá nên muaa rất 🤧,positive,5559.0
805,"sản phẩm tốt, đóng góp chắc chắn và cẩn thận giao hàng nhanh, shipper thân thiện",positive,5560.0
806,"chất lượng sản phẩm:kha laf ok, dodnsg gosi cungx khas ok tính năng nổi bật:nghe nhạc trên lap, khá rẻ kb cl ra saoo",positive,5561.0
807,chất lượng sản phẩm:cũng được tính năng nổi bật:giao hàng nhanh may là cái tai nghe có dây này còn nghe được chứ bây giờ mà như cái tai nghe bluetooth kia của shop thì chắcc chắn không lần sau nữa đâu ạ,positive,5562.0
808,"dây khá nhỏ, sợ bị đứt, giao đúng mẫu mình lựa nút tăng giảm âm lượng không biết bấm như thế nào luôn giao hàng khá là nhanh",positive,5563.0
809,"tính năng nổi bật:kiểu dáng đơn giản, dễ dùng chất lượng sản phẩm:bình thường tiền nào của nấy thôi, có thể nghe được tiếng to rõ, nhưng tai nghe mới mua về đã chập chờn, hở mạch, phải dán cố định thì có thể dùng nghe tạm được",negative,5564.0
810,mình biết nó rẻ nhưng k thể tệ đến mức này đc. nhìn xem nó sắp đứt tới nơi rồi. shop nên xem lại cách làm việc của mình.,negative,5565.0
811,tính năng nổi bật:không biết chất lượng sản phẩm:ổn nhé tai nghe giá rẻ vì thế nên sẽ ko dùng đc quá lâu nhma mik học sinh nên mua vậy là ổn rồi,positive,5566.0
812,"chất lượng sản phẩm:ổn vì giá thành quá rẻ tính năng nổi bật:nghe giá rẻ phù hợp với học sinh,sinh viên",positive,5567.0
813,tại nghe dùng được nhưng vừa lau tí là nó bị rơi mất phần linh kiện không bền lắm,neutral,5568.0
814,chất lượng sản phẩm:ổn cục sạc android mới sạc lần đầu nhanh lắm mà sau lần đó pin vô chậm như gì. còn lại mọi thứ đều ổn,neutral,5569.0
815,chất lượng sản phẩm:tốt màu đẹp được chất lượng giao hàng nhanh màu bọc kỹ hàng không bị bẩn,positive,5570.0
816,"chất lượng sản phẩm:chưa sử dụng nên chưa biết tính năng nổi bật:màu xink dùng vài ngày thì hư , giao hàng hơi chậm",negative,5571.0
817,"màu đẹp nhưng dây bị chập chờn lúc đc lúc k, lúc nghe to lúc nghe nhỏ có thể do lỗi cái dây gì đấy",neutral,5572.0
818,chất lượng sản phẩm:tốt tính năng nổi bật:nghe ổn nma tui mua về xong bóc ra thấy 2 bên đều là tai bên phải buồn nhiều chút luôn í nma màu hồng xinh lắm nha,neutral,5573.0
819,"chất lượng sản phẩm:bình thường tính năng nổi bật:bình thường tai nghe k có màng loa , k bt có dùng được lâu k , nhưng săn vs giá rẻ như thế cx gọi là tạm đc r",neutral,5574.0
820,"chất lượng sản phẩm:sp đúng mẫu tính năng nổi bật:màu đẹp chưa dùng nên chưa biết có bền k, nhưng giá thì gọi là quá rẻ",positive,5575.0
821,"chất lượng sản phẩm:ổn tính năng nổi bật:không có đóng gói ổn, là hàng mới, mình đặt màu đen nhưng giao đến nhìn kĩ thì nó ko hẳn là đen mà nó kiểu màu xanh đen ấy, tiếng cũng gọi là ổn với mức giá này để mà mua được con tai nghe như vậy là 8/10đ rồi",positive,5576.0
822,tính năng nổi bật:nghe chất lượng sản phẩm:ổn giao hàng nhanh. giá trên live siêu rẻ chỉ 10k. phù hợp với mục đích ngắn hạn và những người nghèo như mình:)) một điểm trừ là k phải màu đen mà nó như kiểu màu xanh than,neutral,5577.0
823,chất lượng sản phẩm:phù hợp với giá bán tính năng nổi bật:sạc shop nhiệt tình giao hàng nhanh chất lượng sản phẩm phù hợp với giá bán,positive,5578.0
824,"tên sản phẩm: tai nghe có dây u19 - hàng đóng hộp chất liệu cáp: tpe loại giắc cắm: 3.5 mm micro: có dải tần số: 20-25000hz trở kháng: 32ω độ nhạy: 108db độ nhiễu: 0.1% đường kính loa: φ15mm điểm nổi bật: có dây, đa năng, có micro chiều dài cáp: 1,2m/ 47,24 có micro, thuận tiện hơn để sử dụng. thiết kế đơn giản nhưng thời trang, có thể là một món quà tuyệt vời cho bạn bè của bạn. giắc cắm 3.5mm, sử dụng phổ biến cho hầu hết các thiết bị âm thanh, chẳng hạn như điện thoại, mp3, mp4, máy tính xách tay, v.v. #tainghe #tainghenhettai #tainghecoday",positive,5579.0
825,chất lượng sản phẩm:dung mo ta tính năng nổi bật:dung mo tả đủ số lượng mua lần thứ 3 gái thành rẻ tiền nào của đó ạ,neutral,5580.0
826,"đóng gói 10đ ,mua 2 cái mà đc nhận luôn cái hộp giao nhanh 4 ngày là tới giá ổn xài chưa được 1 tuần mà hết nghe âthanh r",positive,5581.0
827,tính năng nổi bật:ok chất lượng sản phẩm:ok giao hàng nhanh,positive,5582.0
828,"tính năng nổi bật:ổn chất lượng sản phẩm:tốt tai nghe âm thanh tốt, không bị delay hay rè, mỗi tội không có mic, giao hàng nhanh",positive,5583.0
829,chất lượng sản phẩm:tốt tính năng nổi bật:không sản phẩm dùng ổn nhưng phần tai nghe bên trái có một vết nứt nhỏ nếu nhìn bình thường thì chắc chắn thấy nên cho shop 4 sao.đúng ra là em đưa ảnh và vid mở hàng lên nhưng ko đưa lên dc nên thôi 💀,positive,5584.0
830,tính năng nổi bật:…. chất lượng sản phẩm:zzz hàng tốt mk mua vài lần r dừ đặt nhiều dùng lâu hàng giái rẻ nên ko yêu cầu chất lượng quá cao,negative,5585.0
831,"chất lượng sản phẩm:tạm ổn giao hàng đủ,giao hàng nhanh, rất cả các món đều đủ,giá rẻ nên có nhiều món bị bể nứt, quạt thì cài chỗ pin k cài sát được bị hở nói chung giá rẻ thì vậy cũng được rồi không yêu cầu quá nhiều",positive,5586.0
832,"giao hàng siêu nhanh vì mình cũng khu vực hà nội, chất lượng âm thanh ở mức ổn phù hợp với giá. cái màu trắng của mk bị vệt xước nhẹ ngoài ra bề mặt chỗ nhét vô tai k mịn bị cộm 1 vết nên cảm giác hơi khó chịu khi tháo ra.",positive,5587.0
833,tính năng nổi bật:ổn nha tai nghe rẻ mà cho hản vào túi zip luôn chất lượng sản phẩm:chưa dùng ko bt rẻ mà đẹp lắm nha con lợn hồng ko giống trong hình đâu màu xấu bút bi xanh nha (t cá bức tranh minh hoạ làm sáng tỏ thông tin gì trong văn bản ( thông tin chủ yếu của văn,negative,5588.0
834,"trời ơi tin được không với giá này mà lại mua được tai nghe chất lượng như vậy. đúng với hình ảnh trong shop khi nhận hàng mình cũng không ngờ được luôn là tai nghe vừa rẻ vừa chất lượng như này luôn ạ. được anh shipper dễ tính vui tính hoà đồng và thân thiện, tốt bụng nữa. nên mua nha mọi người với giá này thì không cần phải chê đi đâu được quá là vừa túi tiền luôn ý. em sẽ ghé và ủng hộ shop tiếp",positive,5589.0
835,giá rất rẻ ạ mk đã mua rất nhiều lần thấy nghe rất ổn dùng bền mk dùng nghe nhạc trên văn phòng hơn 1 năm mới hỏng 10đ ạ,positive,5590.0
836,"chất lượng sản phẩm:ok tính năng nổi bật:ok tai nghe dùng ok. so với mức giá không thể đòi hỏi gì hơn. sản phẩm ổn, giao hàng nhanh. hi vọng sẽ bền.",positive,5591.0
837,"tính năng nổi bật:nghe chất lượng sản phẩm:tốt shipper thân thiện , giao hàng nhanh, sản phẩm mới thì nghe đc cả 2 bên ổn ...",positive,5592.0
838,"tính năng nổi bật:nghe nhạc chất lượng sản phẩm:tốt giá rẻ chất lượng ổn, m mua mấy màu có hỏng còn thay, giá rẻ nên hỏng đỡ tiếc, tai nghe nhìn xinh xắn lắm",positive,5593.0
839,tính năng nổi bật:tot chất lượng sản phẩm:phu hop gia tien shop giao đúng màu mình mua màu đen ảnh mình chup nay là tai nghe mua lần trước shop giao hàng ổn shipper thân thiện tốt unge hộ shop ạ giá thù ohuf hợp với chất lượng,positive,5594.0
840,"tính năng nổi bật:nghe chất lượng sản phẩm:ổn giao hàng nhanh lắm ln í,cỡ 2,3 ngày là có hàng r,mình thấy tai nghe âm thanh ổn áp,ko quá to,sử dụng tốt,còn bền hay không thì sài lâu mới bt.giá rẻ mà có được tai nghe thế này thì mn nên mua nha.sẽ quay lại ủng hộ shop vào dịp sau.",positive,5595.0
841,"tai nghe dày dặn, chắc chắn. giao hàng nhanh, đóng gói đẹp. âm thanh to, rõ ràng. hy vọng dùng được lâu hơn cái trước mình mua. chúc shop buôn may bán đắt ạ.",positive,5596.0
842,hàng rất chất lượng giá rẻ mà hàng còn rất tốt. shop ngưởi đúng màu và giao hàng nhanh nữa mik rất hài lòng với sản phẩm này,positive,5597.0
843,xinh nha cái màu xinh xỉu lun chưa dùng lên khum biết chất lượng thế nào tuii săn trên live có 9k thuii mà giao hàng nhanh nha shiper thân thiện 10đỉm😆,positive,5598.0
844,"tính năng nổi bật:nghe chất lượng sản phẩm:tốt giao hàng nhanh, nghe khá tốt, vừa tai, còn có 1 lớp nhung mỏng bên ngoài nữa, giá rẻ mà chất lượng",positive,5599.0
845,"tính năng nổi bật:nghe nhạc chất lượng sản phẩm:được tai nghe dùng ổn lắm á mọi người, mọi người nên mua nha, giao hàng khá nhanh",positive,5600.0
846,"tính năng nổi bật:nghe hay chất lượng sản phẩm:tốt sản phẩm đúng với mô tả, sản phẩm được giao hàng một cách nhanh chóng so với thời gian dự kiến ban đầu khi đặt hàng",positive,5601.0
847,"tính năng nổi bật:tốt chất lượng sản phẩm:siu tuyệt vời chất lượng tuyệt vời, tôi khuyên nên mua k mua phí cả đời nha quý zị, hàng tốt và chất lượng lắm",positive,5602.0
848,tính năng nổi bật:nghe. rẻ chất lượng sản phẩm:tốt tai rẻ. mỗi lần mua khoảng 2-3 cái dùng dần. lần nào shop cx giao nhanh đủ. 5 saoo,positive,5603.0
849,sảng phẩm được bảo vệ bao tây tốt nếu có tôi sẽ đặt nhiều món sở đây nửa những sảnh phẩm tôi từng đặt đều sài rất tốt,positive,5604.0
850,"hàng quá tệ ! ko dùng dc , mua 3 cặp , mang vào ko bấm cảm ứng dc !",negative,5605.0
851,tính năng nổi bật:chx thấy giao đã thành công chx giao đã thành công ??,negative,5606.0
852,nên kiêm hang như tui tinntuơng ai ngờ thiếu 3 cái + đóc gói ko an toan rach nhiu chỗ,negative,5607.0
853,tính năng nổi bật:mua bao gửi hộp 4 đôi bao tay gửi về 5 cái hộp và 1 đôi,positive,5608.0
854,chất lượng sản phẩm:vừa giao về tới nhà đã nát bét,negative,5609.0
855,đặt loại bao tay cao cấp mà gửi loại thường.. đặt 20 cái.. giờ shop chặn tin nhắn luôn.. bao tay lỗi nhiều.. shop này lừa đảo !,negative,5610.0
856,hạn đều m￼à đắt,negative,5611.0
857,"chất lượng sản phẩm:đồ dỏm tính năng nổi bật:miếng rác gọi là bao tay chơi game hả, nực cười, nghỉ bán đi ba",negative,5612.0
858,tính năng nổi bật:quá tệ!! quá tệ đặt m cao cấp rồi giao thường tính cho 5k giờ hỏi shop nói cái gì không!!,negative,5613.0
859,ko đúng như trên hình đặt bao tay meno mà giao bao tay khác,negative,5614.0
860,chất lượng sản phẩm:chơi game mà k có cảm ứng như cc,negative,5615.0
861,chất lượng sản phẩm:tệ chùm ngón tay nó bị mấy cái nép gấp làm khó chịu với mất cảm ứng khi chơi game,negative,5616.0
862,không uy tín,negative,5617.0
863,chất lượng sản phẩm:tệ mua lần đầu thấy tốt mua lại thì hàng ko đc như lần đầu,negative,5618.0
864,chất lượng sản phẩm:tốt bao tay ok nhưng hộp bị lỗi,negative,5619.0
865,tính năng nổi bật:kh bt chất lượng sản phẩm:bth bao tay cao cấp thành bao tay thường??,negative,5620.0
866,t nói thiệt chứ hàn quá dỏm đặt 10 đâu bao tay cao cấp với hộp mà ra bao tay dỏm ko phải sợn carbon như quảng cáo đã v còn bung chỉ,negative,5621.0
867,"bao tay độ nhạy khi luớt rất kém, mua xog bỏ chứ xài ko ngon",negative,5622.0
868,sản phẩm chất lượng nhưng lại bị nhô ra một phần rất khó chịu,negative,5623.0
869,tính năng nổi bật:ko chất lượng sản phẩm:ổn,negative,5624.0
870,"chất lượng sản phẩm:ọp ẹp ko khít, không khóa được",negative,5625.0
871,không như quảng cáo hàng bè hộp nhựa bảo tay còn ngắn,negative,5626.0
872,vải hơi kì mới mua về bóc ra đã bị đứt chỉ nên cho 2 sao,negative,5627.0
873,chất lượng sản phẩm:chx sài thử hàng như cc đm nên ko muaa,negative,5628.0
874,chất lượng sản phẩm:màu không giống nhìn không giống sản phẩm,negative,5629.0
875,chất lượng rất kém chơi ko mượt như những shop khác tôi đặt,negative,5630.0
876,chs còn ko cản ứng đc nữa thì mua về cũng chả làm đc gì,negative,5631.0
877,chất lượng sản phẩm:bao tay giản với bự quá chơi ko được,negative,5632.0
878,về đeo vào chơi game không được dù rất muốn đánh giá 5 sao,negative,5633.0
879,chất lượng sản phẩm:hộp đựng khá tốt khá xịn nhưng bảo tay hơi dễ bung chỉ và cảm ứng không nhạy lắm nếu là bao tay sợi bạc hoặc nhạy thì tốt,positive,5634.0
880,bao tay không ăn cảm ứng lắm. thường mất cảm ứng khi dùng lực nhé.,neutral,5635.0
881,"tính năng nổi bật:chiếc hộp bền chất lượng sản phẩm:bao tay cảm ứng tốt bao tay cảm ứng tốt, nhưng hơi trận nên bị thít máu hơi khó chịu. hộp đựng bao tay cũng cứng cáp, nhưng hơi khó mở.",positive,5636.0
882,chất lượng sản phẩm:đẹp tốt,positive,5637.0
883,tay game gắn vào điện thoại hai nút giữa không sử dụng được nhé các bạn mua lưu ý nhé chỉ sử dụng được hại phím hai bên thôi,neutral,5638.0
884,bao tay hơi lõng rẽ mà cx hơi lõng tý kh ôm sát tay lm cho tuộc khó chịu chất lượng vãi tốt 3 sao nha,positive,5639.0
885,"tính năng nổi bật:không có gì ấn tượng chất lượng sản phẩm:ngon,sài đc",positive,5640.0
886,hộp đựng hơi lỏng lẻo mở ra đóp vào khó vãi bay tay sợi bạc ngon,positive,5641.0
887,chất lượng sản phẩm:hộp đựng chất lượng bao tay dùng kh được,neutral,5642.0
888,nhìn hộp đựng tưởng nhôm ai dè đâu là nhựa,neutral,5643.0
889,chất lượng sản phẩm:kh tốt tính năng nổi bật:không cảm ứng kh trơn tru bằng hàng thường chỉ thừa lòi rất cộm.,neutral,5644.0
890,chất lượng sản phẩm:tốt cũng đc,positive,5645.0
891,tính năng nổi bật:gọn đẹp hơi kém chày xước bao tay cầm kéo vào ngón tay đã bung chỉ,positive,5646.0
892,tính năng nổi bật:đẹp đeo kiểu cx dx,positive,5647.0
893,"bao tay đẹp nhưng dày quá bấm nó k ăn, mắc dùng lại bao tay cũ đây",negative,5648.0
894,"tính năng nổi bật:đẹp chất lượng sản phẩm:co giãn tốt ko ngờ đặt có 6k mà dùng tốt như thế , hài lòng với sản phẩm",positive,5649.0
895,tính năng nổi bật:đựng bao tay chất lượng sản phẩm:tốt sản phẩm thì oke nè,positive,5650.0
896,"chất lượng sản phẩm:tốt tính năng nổi bật:không có nói chung là ngon,giá rẻ mà dùng được nhưng mà mở hơi khó nếu không có móng tay",positive,5651.0
897,tính năng nổi bật:đẹp chất lượng sản phẩm:tốt tiếp tục ủng hộ shop,positive,5652.0
898,"chất lượng sản phẩm:tốt tính năng nổi bật:ko theo mình cảm thấy ko đc mượt lắm chs còn ko mượt bằng tây ko cơ , nhưng nếu muốn trải nghiệm thì cứ sài nha cx oki lắm",positive,5653.0
899,tính năng nổi bật:ổn chất lượng sản phẩm:tốt 4 sao thôi vì ko cho lựa màu đáng lẽ là 4.5 sao nhung shopee ko cho,positive,5654.0
900,chất lượng sản phẩm:tốt tính năng nổi bật:tốt ỳlyydodtdyofyfyfypdyd596d6dfdyfpuhgyutgyrtyttt,positive,5655.0
901,sp tẹm sử dụng tạm tạm. oke thấy thì cảm ơn mọi người đã đọc nhéfmvp lò vi sóng này đỉnh quá! 😂 nguồn: theanh28 entertainment #sgpfish #aovesportsexpress,spam,5656.0
902,tính năng nổi bật:den chất lượng sản phẩm:vải mềm nói chung xài cũng ok,positive,5657.0
903,tính năng nổi bật:gọn chất lượng sản phẩm:tốt ngon đấy 😎👌,positive,5658.0
904,độ bám ổn vãi đẹp ko bám mồ hôi tay nhưng để lại lằn cho tay,positive,5659.0
905,chất lượng sản phẩm:cũng đc tính năng nổi bật:ko có,neutral,5660.0
906,chất lượng sản phẩm:giao thiếu hộp đựng bao bao tay chơi game tính năng nổi bật:dùng mượt hàng dùng được nhưng giao thiếu hộp đựng là ko được 😡😡😡,negative,5661.0
907,chất lượng sản phẩm:tốt tính năng nổi bật:mượt nhưng phần hộp giao về thì bị gãy một nửa,negative,5662.0
908,tính năng nổi bật:mượt chất lượng sản phẩm:10đ 10d,positive,5663.0
909,tính năng nổi bật:rất mượt chất lượng sản phẩm:tốt hàng chuẩn vs mô tả còn có cả hộp đựng nhưng lại rẻ. sẽ quay lại shop,positive,5664.0
910,"chất lượng sản phẩm:tốt tính năng nổi bật:mẫu mã đẹp giao hàng nhanh,mẫu mã đẹp,lần sau sẽ ủng hộ shop giao hàng nhanh,đóng gói cẩn thận",positive,5665.0
911,"tính năng nổi bật:đẹp chất lượng sản phẩm:tốt mọi người nên mua ạ hàng đẹp xin, giao hàng rất nhanh luôn mik cho shop 5 sao",positive,5666.0
912,chất lượng sản phẩm:ổn tính năng nổi bật:ko có j mua một mà tặng một giao hàng nhanh rất tốt cho shop 5 sao nhá,positive,5667.0
913,"chất lượng sản phẩm:tot, gia ca hop ly tính năng nổi bật:nho gon, tiẹn loi bao tay co dan tốt, chong tron, chơi game mượt",positive,5668.0
914,tính năng nổi bật:được chất lượng sản phẩm:sản phẩm chất lương sản phầm chất lượng chưa thủ chơi game nên chưa biết chứ cho 4 sao vì đẹp còn 1 sao kia không biết,positive,5669.0
915,"tính năng nổi bật:nhạy với màn hình chất lượng sản phẩm:ổn sản phẩm tốt, đầy đủ phụ kiện, giá rẻ, sau này còn ủng hộ shop",positive,5670.0
916,"chất lượng sản phẩm:nhựa ok nhé tính năng nổi bật:để đựng bao tay hộp đựng ok nhé mn.shop tư vấn nhiệt tình,thân thiện lắm.gói hàng cũng chuẩn,giao hàng nhanh.mãi ủng hộ shop",positive,5671.0
917,"tính năng nổi bật:êm tay,bám tay. chất lượng sản phẩm:mượt, chống thấm mồ hôi sản phẩm rất mượt và rất bám vào tay chắc sản phẩm rất rẻ nhưng tốt hơn các sản phẩm khác kéo tâm là vào đầu full headshot, ra đạn là vào đầu,giao hàng nhanh đáng mua!!!🤯",positive,5672.0
918,chất lượng sản phẩm:tốt tính năng nổi bật:giữ bao tay trong hộp shop giao nhanh. hàng ok . giá như này thì không đòi hỏi hơn .,positive,5673.0
919,"tính năng nổi bật:đúng với mô tả,bao tay xanh giá rẻ mà hàng chất lượng lắm nhoaa mn😘😘❤️❤️❤️dễ dàng mang đi khắp nơi,nhỏ,gọn,rất đáng tiền nha shop oiii,sẽ mãi ủng hộ shop nha🫶🏻🫶🏻🫶🏻",positive,5674.0
920,"chất lượng sản phẩm:tốt tính năng nổi bật:hộp có nắp gài chắc chắn hộp đựng bao tay bằng nhựa có nắp gài chắc chắn khá đẹp, bao tay chơi game co giản tốt, chơi free fire rất mượt, độ bền thì dùng lâu mới bt đc",positive,5675.0
921,đẹp bền trơn vuốt tâm mượt auto headshot ff vuốt trơn trống mồ hôi hộp xịn găng sợi bạc đẹp bền dai dẻo tốt chơi được,positive,5676.0
922,tính năng nổi bật:bao tay chơi mượt nhe chất lượng sản phẩm:chất liệu bao tay rất thoải mái nhe màu cx đẹp nx ko hề xiếc ngón tay mình nhe nên mua nhe,positive,5677.0
923,chất lượng sản phẩm:rất tuyệt vời chơi rất mượt mà và mềm mại rất thích bao này chơi game rất mượt và rất tiện lợi cho những anh em và mọi người chơi game bao tay rất đẹp và êm và mềm mại,positive,5678.0
924,"đây chỉ là loại len bình thường vuốt cảm ứng không được. cái màu xám mình mua shop khác ok, 10 cái màu đen ko xài được.",negative,5679.0
925,chất lượng sản phẩm:ko đúng màu tính năng nổi bật:cái to cái nhỏ nói chung là ko nên mua,negative,5680.0
926,chất lượng sản phẩm:bình thường đặt r nhưng ấn nhầm lại đặt đến khi shipper giao muốn hủy một đơn nhưng ko cho,negative,5681.0
927,đặt 3 đôi mà shop gửi về có 2 đôi là s,negative,5682.0
928,hàng kém chất lượng đeo vào tương tác với điệm thoại ko ăn làm ăn như hạch chúc cho shop đóng cửa sớm,negative,5683.0
929,chất lượng sản phẩm:tệ không có sợi bạc bấm không được dùng cho mấy máy adroild thì dùng được dùng cho iphone cái như màn hình bị liệt ấy tính năng nổi bật:ko cảm ứng ai đang dung iphone không nên mua bấm chả được ( mình thử tìm mấy cái trước mình đùng thì sọi bạc nó sáng chói bấm vẫn nhạy còn cái này để dưới dèn không 1 chút nào lấp lánh của sợi bạc ),negative,5684.0
930,"tính năng nổi bật:ko nên mua chất lượng sản phẩm:khác dell j vải thường đâu tóm lại là đừng có mua là dc, lm tao đợi suốt.",negative,5685.0
931,chất lượng sản phẩm:kh lưới đc màn hình tính năng nổi bật:kcc kh lướt đc màn hình luôn tệ vc chán lần trc còn mượt mua lần hai kh mượt nữa kaf sao,negative,5686.0
932,"dải rất mỏng , kh cs sợi bạc, chs kh mượt",negative,5687.0
933,bao tay chỉ có vải k đeo vào lì k cảm ứng nổi đúng tiền nào của ấy :3,negative,5688.0
934,"tính năng nổi bật:phế chất lượng sản phẩm:phế hàng chất liệu vải chứ không có carbon hay sợi bạc gì đâu, loạn cảm ứng hoặc là bấm ko ăn luôn",negative,5689.0
935,"chất lượng sản phẩm:chất lượng hoàn thiện thấp,bao tay bung chỉ như đã qua sử dụng,bé,… mua phí tiền!!!",negative,5690.0
936,"chất lượng sản phẩm:tốt tính năng nổi bật:chơi game shop như qq đặt 33 đôi về có 10 đôi , nhắn ko thèm trả lời , lừa đảo !!!",negative,5691.0
937,đặt 20 đôi giao 5 đôi đã v giá k đổi làm ăn v chịu,negative,5692.0
938,kh cảm ưng tốt bung chỉ chỉ sau 1 ngày mong sau này bíc lm hãy bán coi như bố thí 18k,negative,5693.0
939,chất lượng sản phẩm:vai tính năng nổi bật:giup cho nguoi su dung vuot man hinh muot hon kha la chan day,negative,5694.0
940,tính năng nổi bật:mượt em đung iphone shop giao đúng thật nhưng mà xanh nó không bắt màn hình mua về em đốt luôn xong vẫn mua ủng hộ shop lưu ý: màu xanh thì hợp cho android màu đỏ hợp cho iphone,positive,5695.0
941,chất lượng sản phẩm:tốt tính năng nổi bật:chơi bao tay mang nhẹ cfhjsfjbvgyjg,positive,5696.0
942,"được cái bao tay bằng vải nên vuốt mượt, chứ phần cảm ứng hay nhạy phải nói là như chubin=))",neutral,5697.0
943,tính năng nổi bật:tệ chất lượng sản phẩm:không nhạy các bạn không nên mua,negative,5698.0
944,tính năng nổi bật:sài tốt chất lượng sản phẩm:nó bị bung chỉ,negative,5699.0
945,hàng dùng đc vài ngày là bị bung chỉ,negative,5700.0
946,chất lượng sản phẩm:mới mua đã bung chỉ,negative,5701.0
947,"hình ảnh và video chỉ mang tính chất nhận xu. hàng cũng ổn, nhạy vs màng hình , sử dụng cũng rất ok nên mua",positive,5702.0
948,chất lượng sản phẩm:vải dễ rách lắm mn với ko bó vào tay tính năng nổi bật:.,neutral,5703.0
949,tính năng nổi bật:khá mượt chất lượng sản phẩm:tạm nhưng găng tay ko ăn màng hình,positive,5704.0
950,người ta đặt ở phở hiền mà giao tận nhà,negative,5705.0
951,chất lượng sản phẩm:tệ bao tay này sai rất mượt nhưng cảm ứng ko nhạy ấn thì ko ăn chs game di chuyển qua lại ko đc vs giá tiền rẻ quá nên sản phẩm nó v cx chịu tại ham rẻ quá,negative,5706.0
952,"tính năng nổi bật:ko lướt được màn hình chất lượng sản phẩm:tệ như vải bình thường, ko dùng để chơi game",negative,5707.0
953,"sợi bạc,nhưng nhận hàng lại sợi cacbon",negative,5708.0
954,tính năng nổi bật:binhf thuongwf chất lượng sản phẩm:ổn mình thấy sản phẩm này khá hợp với các bạn game thủ còn mình ng bình thường nên mua về sài thử,positive,5709.0
955,đeo vào chơi mà vuốt trả nhạy cgi vải thì dày vuốt mãi mới ra đạn 🤦‍♂️,negative,5710.0
956,"ngay lúc này ❗️❗️❗️ loạt diều khổng lồ đang tung bay tại quảng trường phố đi bộ vũ yên.🪁 được biết, cả hôm nay và ngày mai diều khổng lồ đều bay phấp phới trên bầu trời vũ yên. 🤣🤣 tối nay còn có pháo hoa lúc 20h30 nữa. lên đồ đi check in thôi nàoo 🥳🥳🥳 #phodibovuyen",positive,5711.0
957,chất lượng sản phẩm:3 sao tính năng nổi bật:cảm ứng vuốt fifai hơi trơn đeo cảm giác ko khác gì găng tay bth (*lưu ý : nếu thấy vuốt k phê thì lộn ngược găng lại: ),neutral,5712.0
958,"chất lượng sản phẩm:tạm hàng giao nhanh, đóng gói kỹ, nhưng cảm giác chạm không được mượt lắm, với giá rẻ vậy thì cũng tạm được rồi.",neutral,5713.0
