,comment,label
1556,đúng với mô tả:giao sai hàng quấn chặt quá khó bóc ưigu2uu20uyegwhwbsbbdvdmlsjss9owg36ywgg4h4,negative
1557,"đúng với mô tả:shop giao thiếu hàng shop đùa à mình đặt hai cái sao gửi về cho mình có một cái là thế nào yêu cầu shop xem lại ……………………………………………………………………………………………………………………………………………………..,,………….. ?…………………………………………………………………………………………………………………………………………….,………………………………………………………………………………………………………………………………………@2.569)/4&&;478),,)&74;89:&2)(:7?&&;₫;7,@&:₫₫18:8₫:₫,77&,&",positive
1558,hí e k muốn làm bạn 👧 a ko biết 💬 🌟 nữa rồi dặt lại 🚶 học ko em yêu ngủ đi mai còn 🚶 làm rồi mà còn bị bắt đi 😴 sớm đi nha em 👧 của chị mà ko thấy trả lời cho câu nói đó không có nghĩa là sao hả anh 😍 người khác rồi và có nhiều bạn hỏi thăm sức khỏe và thành nội tâm trạng quá 🚶 thôi em à mà có người 😍 cũ của em rồi đó nha anh yêu,positive
1559,chất lượng sản phẩm:không tốt đúng với mô tả:không đúng mô tả nên cân nhắc trước khi mua.trông cũ.chất đểu.tiề nào của đấy.không nên tham rẻ mà mua,negative
1560,"chất lượng sản phẩm:tệ đúng với mô tả:không đúng mua một hình hoa và một capybara nhưng giao sai mẫu, nhắn hoàn đơn thì shop bảo chuyển 10k để t tự đặt lại vì ship cao shop k chịu nổi( trong khi chỉ 14k) vậy nếu t đặt lại thì ship cũng cao v?",negative
1561,thảm giống hình. shop đóng gói gấp lại làm cái thảm có 3 nếp gấp rất xấu khi tới tay mình,negative
1562,"đặt 2 cái nhưng shop giao 1 cái, nhắn tin hoài k trả lời :) chất lượng bình thường,tiền nào của ấy",negative
1563,"giao sai mẫu, dù thiếu mẫu đó cũng nên nhắn tin hoặc gọi để báo cho kh nhưng tự ý đổi, chắc nghĩ cái thảm có vài ba đồng nên k tôn trọng :v, đọc đánh giá thấy bảo hay giao sai mẫu nhưng k nghĩ tới lượt mình. k chịu cải thiện thái độ làm việc",negative
1564,"vải siêu xấu , đường may thì chỉ thừa 1 đống , vải cứ bị vàng ố , nhìn cứ bẩn bẩn ấy . nma vì giá rẻ nên k đòi hỏi nhiều",negative
1565,đúng với mô tả:đúng mô tả chất lượng sản phẩm:kém mỏng ok cũng tạm ổn đúng như hình mô tả nnsnbxixmfbfhfikdnfbffnkfoxmsnfncndkkdmsnsndndjdkdkksmdndjxkskrbdnhxoakandndndjkzksmsndndjxkkzmsndjdks,neutral
1566,chất lượng sản phẩm:xấu đúng với mô tả:ko chất liệu chán lắm luôn. n mà săn sale các kiểu giá có hơn 12k thì đúng là chất liệu nó xứng với giá ấy chứ ko phải là đc giảm giá thành giá đó,negative
1567,"màu rất tối, không giống như hình minh hoạ. vải cắt thảm còn bị thừa, viền may không đẹp. mình rất thất vọng vì đọc review thì rất tốt nhưng ra sản phẩm lại không đẹp như mong đợi.",negative
1568,"shop giao hàng nhầm cho mình, mình kh đặt thảm hồng kia nhưng shop giao🥲",negative
1569,thảm mới về đã bẩn như dùng rồi ý. chất liệu thì mỏng. nói chung là k ok lắm,negative
1570,hình dáng kích thước đúng mô tả nhưng chất lượng spham ko đúng -mặt đế ko phải cao su chống trượt mà chỉ là giấy xốp .thảm này chắc dùng 1 lần khi bẩn chắc giặt là tan nát thôi !,negative
1571,shop giao nhanh. sản phẩm giá thấp nên chất lượng cũng k tốt được. k đánh giá gì thêm.,positive
1572,chất lượng sản phẩm:không thấm hút chuối vẫn còn ướt chân đúng với mô tả:đúng như trong hình hàng không được ok không ưng không thấm hút,negative
1573,hàng nhận được rồi hàng ok và đẹp giao hàng nhanh chóng và dễ thương lắm,positive
1574,không giống ảnh . thảm bị trơn không bám sàn. màu in xấu bị đen,negative
1575,"thanh toán trước nhưng giao hàng lâu. thảm màu hơi xỉn, nhưng thảm to chữ hello không giống màu của shop đăng! không có lần sau!!!!!!!!",negative
1576,chất lượng sản phẩm:mỏng k thấm nước đã thế lại còn bị lỗi nữa. làm xấu cả cái thảm,negative
1577,"màu gì nhìn cũ vl ra , nhưng với giá này có cái thảm là được rồi kk",neutral
1578,giao 1 tấm đúng mẫu 1 tấm khác mẫu ạ rất là buồn luôn 😢😢😢😢😢/.........,negative
1579,"chất lượng sản phẩm:tạm ổn đúng với mô tả:50/100 ờm t thấy thảm trống trượt cũng bình thường không đến mức là đỉnh như mình tưởng tượng nhưng mà giá tiền như vậy thì cũng tạm ổn ròi, về độ thâm nước thì mình thử đổ nước lên xem có hút ko thì nó hút tầm trung thoi nhe, thảm không to như mình tưởng tượng, nên là đáng lẽ là cho 4 sao nhưng mà trừ 1 sao vì nhược điểm như trên nhe🥰🥰🥰🥰",positive
1580,"đúng với mô tả:6/10 chất lượng sản phẩm:6/10 thảm bình thường, nhận 5 mẫu tết, dùng được, ship nhanh",positive
1581,"tấm vải bên trên hơi mỏng , nhìn thấy cả lót casu bên dưới . ko đẹp như hình. tiền nào của đấy thật",negative
1582,"chất lượng sản phẩm:nhìn cũng giống mẫu đúng với mô tả:cũng được nhìn cx được mà thấy cũ cũ răn ớ, giờ chắc phải giặt lại coi có mới ra được k nè.. 🫥",negative
1583,"đúng với mô tả:đúng chất lượng sản phẩm:bình thường giao hàng nhanh,ship thân thiện mẫu mã : hình ảnh ,màu sắc, kiểu dáng đều đẹp ,ok 🍄🍄🍄 còn chất lượng thì dở nha ,ko thấp ,đổ nước vào cứ thấy nhờn nhờn dầu ,trơn trơn ý ,ko thấm khô ,chỉ lau khô thôi nha ,nên mk chỉ dùng để chân trước khi lên giường cho đỡ cát bụi thôi ,chứ lau ướt ko ổn nha 😖😖😖 những cái đánh giá nó rất qtrong ,mỗi lần mk mua cái gì đều vào xem đánh giá, nên mn nhớ bỏ ra chút thời gian để đánh giá cho ~ người mua sau tham khảo nhé 🍒🍒🍒🍒",positive
1584,"đúng với mô tả:ko chất lượng sản phẩm:tệ mỏng, hàng giao tới nó bị dơ, nhìn cũ như hàng xài rồi, được mỗi cái giao nhanh",negative
1585,"chất lượng sản phẩm:on đúng với mô tả:yes sản phẩm ổn, shop không kiểm hàng trước khi giao khách nay sao ý. sản phẩm bị lỗi mà shop vẫn giao buồn. giao hàng nhanh chóng. hình in sắc nét.",neutral
1586,"giao hàng lâu mà còn sai mẫu, thảm mỏng vì giá rẻ mà. màu bên ngoài nó cứ đen đen k có tươi sáng như hình. đặt con gấu nâu giao con gấu hồng. gói hàng kỹ quá gãy mấy form thảm",negative
1587,mua 4 tấm mà 1 tấm bị lỗi mất rồi. cửa hàng nên kiểm tra hàng trước khi gửi để tránh trường hợp như vầy. bên giao hàng không cho trả 1 cái nếu trả thì trả nguyên kiện . mà 3 tấm kia ok nên thôi lấy luôn.,negative
1588,đúng với mô tả:ko giong sản phẩm này mình mua với giá 16 ca ở trên lai mà sao nó khác thế mọi người nó khác ở trên hình không giống tí nào luôn nhưng chất lượng như này thì mình thấy cũng không tốt không có ma sát ở dưới lót thảm nha mọi người nói chung là ảo không đáng mua giá rẻ thì cũng tạm được,negative
1589,"chất lượng sản phẩm:tốt đúng với mô tả:đúng với mô tả đóng gói sản phẩm cẩn thận , thảm may không đều nhưng với giá này cũng tạm được",positive
1590,đúng với mô tả:ddungs chất lượng sản phẩm:mong giá thành đúng với chất lượng mỏng lắm nhưng giao hàng nhanh,positive
1591,đúng với mô tả::)) chất lượng sản phẩm:cx đc màu bị nhạt tối hơn so mới mẫu ko đc tươi sáng,positive
1592,chất lượng sản phẩm:ko biết đúng với mô tả:ko đúng lắm là giống hình dữ chx ạ em bùn cười quá 😂 nói chung là tạm ổn nha mn mua về dùng cũng ok 😗,positive
1593,chất lượng sản phẩm:tạm đc đúng với mô tả:đúng nè mới đầu tưởng sẽ giày nhưng mỏng chứ chùi thử nên chưa bt đc thấy hàng cx tạm nên cho shop 3 sao nha 🥰,positive
1594,"chất lượng sản phẩm:tam on đúng với mô tả:đúng chẩn mẫu giao hàng nhanh đóng gói cẩn thận, hình mẫu đẹp rẻ nhưng không trống trơn đâu mn , thảm thì cũng mềm chân, dùng tạm",positive
1595,"chất lượng sản phẩm:bình thường đúng với mô tả:đúng với mô tả hàng tạm được, chất lượng sản phẩm mức bình thường tiền nào của nấy,đường chỉ may viền còn lỏng lẻo, thảm không thẳng giao, hàng nhanh ngày 6 đặt ngày 8 đã nhận",negative
1596,"chất lượng sản phẩm:duoc đúng với mô tả:dung thảm lau chân nhìn k được xinh như trên hình, giá rẻ nên được nhé.",positive
1597,"chất lượng sản phẩm:tệ đúng với mô tả:bth mình là ng mua hàng, bt hoàn cảnh của ng bán dù bận có mấy cx phải liên hệ đàng hoàng chứ ạ?chuyện là mik nhận hàng r nhma chuyển tiền thì bị thừa thêm số 0 từ 75.000đ thành 750.000đ và có yêu cầu shop chuyển lại số tiền thừa, gọi mãi mà nghe bảo chuyển khoản. lại cho khách thì cáu gắt nói này nói nọ chửi khách là mình thấy không hài lòng rồi, dù có 100 đơn hay 1000 đơn đi nx cx phải nch đàng hoàng vs khách chứ ạ?, chx kể là màu sắc của thảm không sáng như trong ảnh, đường chỉ rối loạn cả lên, mình đặt một cái thảm gấu dâu mà lại bị loang thêm màu xanh là mình thấy không uy tín r, mik vẫn sẽ đánh giá 5s cho shop vì giao hàng nhanh nhma thái độ của shop đối vs khách như mình thì kh đc, xin hết!",negative
1598,"đúng với mô tả:không thảm này mỏng dính luôn nên k thể lau chân đc đâu, chỉ để lót kệ, các thứ thì ok chứ. cho đỡ ướt sàn các thứ thì được chứ k lau chân dc nha",neutral
1599,"shop giao hàng nhanh anh shipper nhiệt tình, thảm hơi mỏng, phù hợp với giá tiền, mua dùng tạm cũng được",positive
1600,sờ mềm mịn đóng gói hàng kĩ càng giao hàng nhanh nhìn rất đẹp xxxx,positive
1601,"giao hàng nhanh, đóng gói cẩn thận, thảm hình mẫu đẹp, mềm chân, đúng như mô tả",positive
1602,"chất lượng sản phẩm:tạm đúng với mô tả:đúng màu thảm không đẹp, kiểu nó bị lợt lợt trông xấu giá rẻ nên không đòi hỏi gì thêm ship thân thiện hỗ trợ nhiệt tình",negative
1603,"chất thảm dày vừa êm chuẩn hình shop giao nhanh, đã mua của shop mấy lần đều ưng ý hết. sẽ tiếp tục ủng hộ",positive
1604,"săn đc giá 7k 2 cái khá cute, màu sáng hơn ảnh shop đăng, cái gấu nâu thì vàng hơn , gấu dâu lại hồng tươi hơn chút, 1 cái bị lỗi lòi bông mặt sau, cái còn lại cũng kiểu nứt nứt, cái này k dùng đcc bền đâu vs hiệu ẩu thấm hút nc cũng k quá tốt, mua về deco phòng xinh cũng tạm",positive
1605,chất lượng sản phẩm:tốt đúng với mô tả:đúng sản phẩm dùng rất ok mẫu đẹp đế cao su rất ok nhưng có một sản phẩm bị tét 1 đừng chỉ không nhỏ. còn các sản phẩm còn lại thì rất ok .,positive
1606,"đúng với mô tả:dung chất lượng sản phẩm:đúng shop giao hàng nhanh đúng chất liệu sản phẩm vải như mẫu trong live shop giới thiệu đúng mô tả sản phẩm mẫu giá hợp lý ,sản phẩm chất lượng đúng giá tiền nên mua khi có nhu cầu thay đổi phong cách",positive
1607,"đúng với mô tả. nhưng thảm bị có đường gấp, nên trông không được đẹp.",negative
1608,đúng với mô tả:đúng chất lượng sản phẩm:vải săn đc giá hời quất luôn vài cái. hàng nhận nhanh. dày dặn. có chống trượt. chất lượng khỏi bàn,positive
1609,chất lượng sản phẩm:phu hợp giá tiền đúng với mô tả:đúng mt màu thảm mèo ở ngoài màu xanh lá nhạt chứ kp màu xám ghi giao hàng nhanh chóng đúng hình ảnh của sản phẩm óbdjisgdbwjdnbc,positive
1610,chất lượng sản phẩm:đep đúng với mô tả:đúng hàng ok .giao đủ giá rẻ.. tính ra có 11 ngàn 1 tấm ..mình mua 11. tấm luôn để dành sài..hàng này sài cũng bền lắm nha..ok .,positive
1611,chất lượng sản phẩm:toots đúng với mô tả:quá luôn hàng đẹp rõ nét giá thành lại rẻ mua ủng hộ shop hình thì rất đẹp ô tô chở hồng gấu đi chơi nha siêu đẹp ở đằng sau có chống trơn trượt mình là khách hàng mà còn thấy quá tốt luôn đấy là con mình đánh giá video sản phẩm mà đã được thế rồi trẻ con còn nghĩ thế cơ mà ￼￼￼,positive
1612,"chất lượng sản phẩm:tot đúng với mô tả:đúng giao hàng siêu nhanh đúng mẫu, màu sắc đẹp shop thân thiện, chu đáo đóng gói hàng đầy đủ",positive
1613,"đúng với mô tả:sản phẩm đúng mô tả chất lượng sản phẩm:ổn hàng về nhanh, sản phẩm đúng mô tả thảm đẹp lắm nhé 👍👍👍👍",positive
1614,"chất lượng sản phẩm:ok đúng với mô tả:đúng giao hàng nhanh, đúng sản phẩm, giá rẻ hơn khi mua ở ngoài, sẽ quay lại ủng hộ nếu có dịp cần thiết!!!",positive
1615,"đúng với mô tả:yes chất lượng sản phẩm:tốt mk ko nghĩ thảm giá rẻ mà chất lượng lại ok thế, mk mua 16k 2 cái thật sự ko nghĩ nó lại chất lượng thế , nên mua nha mn người ơi.",positive
1616,shop giao hàng nhanh. giá rẻ . thảm lau chân bự. êm . thấm hút tốt. màu sắc hoạ tiết đẹp . sáng. rất đáng mua nhé mọi ng . ở nhà ai cũng khen đẹp hết trơn,positive
1617,"chất lượng sản phẩm:tốt đúng với mô tả:y hinh thảm in màu sắc đẹp, rất tốt, sẽ ủng hôn shop thêm nữa, mẫu mã đa dạng rất xinh hihi",positive
1618,"thảm đẹp lắm nha mng mà giá lại rẻ nữa, độ thấm hút nước cũng trung bình nhưng với giá như v thì ok rồi",positive
1619,chất lượng sản phẩm:được đúng với mô tả:hợp lý sản phẩm giống với mô tả. thảm mềm mại có lớp chống trơn trượt. shop chu đáo giao đúng đủ số lượng. thời gian giao hàng nhanh. nhân viên giao hàng vui vẻ. chúc shop buôn may bán được.,positive
1620,đúng với mô tả:dep chất lượng sản phẩm:ok dễ thuong lắm mọi nguoi oi giá thì ok nè nên mua nha mọi nguoi se ung hộ shop nua nè,positive
1621,"chất lượng sản phẩm:ok đúng với mô tả:đúng thảm mềm nha, xinh, mình săn được giá hời nên với chất lượng như này thì quá tốt",positive
1622,"đúng với mô tả:đúng đúng đúng chất lượng sản phẩm:quá là oke luôn đẹp nha , giá rẻ nữa , chất lượng với giá tiền thid quá oke luôn , nên mua nha , hình nét dễ thương",positive
1623,"chất lượng sản phẩm:tốt đúng với mô tả:100% khá là bất ngờ, giao hàng nhanh, sản phẩm thì oke đẹp đặt bao nhiêu giao bấy nhiêu uy tín chất lượng còn rẻ nữa mn nên mua nhé",positive
1624,"xin được chê khâu đóng gói, quá tệ. shop gói ntn móp méo hết đồ. t phải bẻ lâu lắm nó mới hơi hơi tròn lại đc !!!",negative
1625,"chất lượng sản phẩm:hàng giao móp méo, trả hàng shopee ko cho khiếu nại. nt người bán thì im lặng. làm ăn ko có tâm, ko có trách nhiệm. ai mua thì nên cân nhắc coi kĩ trước khi nhận hàng.",negative
1626,"xem làm ăn kiểu này đây, khiếu nại thì xử lý rườm rà, rất mất thời gian",negative
1627,mình cảm thấy qá tệ đặt mua 2 đồ mùa chỉ nhận đc 1cáu khó hiểu thật sự,negative
1628,"chất lượng sản phẩm:tệ đóng gói quá kém, nghĩ sao hàng này dễ móp mà không cho nổi cái thùng, đóng kiểu này móp hết cái thùng luôn, quá tệ",negative
1629,😔 ít ra cũng phải bỏ vô thùng giấy chứ. đóng gói tệ nha,negative
1630,"sản phẩm phù hợp với giá tiền. shop đóng hàng theo kiểu: hàng đi nguyên vẹn, đến tay khách hàng móp méo sao cũng được! mọi người mua nên cân nhắc khâu giao hàng, vì shop đóng gói rất sơ sài.",negative
1631,không biết lúc shop vận chuyển như nào mà lúc đến tay khách hàng thì thùng rác méo móc shop làm ăn cẩu thả không chấp nhận mong shop cải thiện quấy gói và chuyển ra làm sao để đến tay khách không thể đánh giá và nhắc nhở mình được,negative
1632,méo móp nhìn trông xấu mất thẩm mỉ bọc hàng k kỉ cái này mình nắn lại đỡ bớt chứ mới nhận nó còn méo cả 1 nữa! xấu!!!!,negative
1633,"chất lượng sản phẩm:kém chất lượng, méo mó. là một người thông thái mong mọi người lưu ý khi chọn sản phẩm này",negative
1634,- note giao tối nhưng giao sánh - và cái gì đây?,negative
1635,"shop giao mà ko đóng gói đc cái thùng giấy nữa trời, giao qa coi cái thùng rác nè, bó tay, sợ thiệt sự",negative
1636,"hàng móp méo, vừa phải nấn lại, còn bị rách 1 lỗ",negative
1637,giao đến móp méo tùm lum,negative
1638,vận chuyển bị móp méo quá nhiều đến mức biến dạng. lúc mở hàng vành sọt rác bị ép đến bị biến thành hình bầu dục quán chán,negative
1639,"mua 4 cái không có nổi 1 cái thùng giấy để vào cho đừng móp méo mặc dù đã ib nhắn shop trước, thùng này mỏng chứ không dày, rất dễ móp méo. để xài tạm thì được.",negative
1640,chất liệu ổn nhưng đóng hàng sơ sài nhận đc hàng móp méo tgian giao lâu,negative
1641,"chất lượng sản phẩm:thùng rác bị méo nhận hàng bị méo và bản thân cảm thấy giá thành. k phù hợp, túi tặng kèm kém chất lương, mỏng và rất mùi",negative
1642,"chất lượng sản phẩm:tệ hàng ko bao bọc kỹ, bao dày chỗ này, mỏng chỗ kia nên bị móp nặng.",negative
1643,thùng rác đẹp nhưng mà móp méo rất nhiều mình phải đập lại,neutral
1644,"chất lượng sản phẩm::(( mình đặt lại lần 2 vì lần trước gửi hàng méo mó không thể dùng được. đã dặn shop là lần 2 gửi lại thì đóng gói cẩn thận giúp mình vì hàng như này không đóng thùng thì vận chuyển rất khó giữ form. lúc nhận hàng thì không méo miệng như lần 1 nhưng vẫn không thấy cải thiện đóng gói chút nào nên phần thân lại méo, nắn lại vẫn không thể đẹp được!",neutral
1645,chất lượng sản phẩm:móp *hình ảnh và video chỉ mang tính chất nhận xu* thùng bị móp khi vận chuyển tới nha :)) biết ngay sẽ bị móp nma sốp đóng gói sơ sài thật sự ấy. nghĩ sao lại bọc chống sốc r giao k hộp gì hết. k nghĩ bị móp nặng đến z nên mong sốp khắc phục hộ cái. lần này cho 2 sao nhé!,neutral
1646,"hình ảnh chỉnh mang tính chất minh hoạ dùng thì vẫn dùng thôi vì mình cần, nhưng mà để ưng thì không lúc nhận hàng ship thùng rác bị móp hết dù đã bọc bubble rồi. buồn",neutral
1647,chất lượng sản phẩm:bth đặt tặng túi rác mà không có đóng gói sơ sài móp méo,negative
1648,nhận hàng xong muốn khóc thét.,positive
1649,móp,negative
1650,"hiện tặng túi rác, mà nhận hàng không thấy tặng túi rác",negative
1651,giao hàng bị móp méo hết thùng rác,negative
1652,chất lượng ổn nma đóng gói sơ sài giao hàng về bị méo hết bên trong,neutral
1653,"chịu ấy, nhìn đánh giá của mn hàng về tay mà okela thế, chẳng móp méo gì, của mình thì ối dồi ôi luôn ấy 🤡🫠",positive
1654,"đây là cái thùng rác mình nhận đc: méo xẹo, cong vênh, shop đóng gói sơ sài, chỉ 1 lớp bọc nổ",negative
1655,"dịch vụ vận chuyển quá tệ, làm móp hết thùng rác. người bán có bọc chống sốc tuy nhiên vẫn bị cấn móp do dịch vụ vận chuyện.",negative
1656,sản phẩm thì có đúng mô tả nhưng hàng nhận về có bị méo không chất lượng cho lắm,neutral
1657,thùng rác khá mốp méo nha túi đựng rác rặng kèm khá nhỏ và quá mỏng dễ rách :((,negative
1658,đẹp ổn nhận hàng bị nát méo hết sọt . nhìn mất hết thẩm mỹ mặc dù là cái sọt rác,negative
1659,"sản phẩm giao hàng nhanh, đóng gói cẩn thận có điều sản phẩm bị móp 1 bên ko trở nên nguyên vẹn được",positive
1660,"chất lượng sản phẩm:chaats lượng sp rất tốt sản phẩm tốt nhưng sốp bọc hàng chưa cẩn thận nên khi giao đến giỏ rác bị méo k đc tròn, mk đọc cmt thất nhiều khách phản hồi là nhận hàng cubgx bị méo nhưng shop chưa rút kinh nghiệm",neutral
1661,"chất lượng sản phẩm:tôtz hàng giao móp méo do k đống gói đàng hoàng , túi rác k giống hình lắm",negative
1662,giao đến hơi móp nha nma bỏ qua dcc bù lại nó to đựng nhìu rác,negative
1663,"móp méo do vận chuyển, dùng tạm",neutral
1664,"hơi mốp, túi đựng rác cho thì cho đàng hoàng, cho túi rác bé tí còn k ôm hết được cái thùng",negative
1665,bẹo hình bẹo dạng thế này chắc do vận chuyển nhưng bên shop cần bọc kĩ hơn,negative
1666,"bóp méo, đơn vị vận chuyển coi thường đơn hàng của khách",negative
1667,"thùng rác giao bị móp, có dấu hiệu hư hại.",negative
1668,", vận chuyển thì móp méo ko ra hình dạng gì luôn",negative
1669,hàng gửi về bị méo síp hàng cũng nhanh chóng hàng cũng chắc chắn,positive
1670,"chất lượng sản phẩm:ok vận chuyển móp méo hết ròi, giao hàng thân thiện nhiệt tình",positive
1671,"giao nhanh, nhưng hy vọng shop thay kiểu đóng gói, đóng gói bằng hộp giấy r bỏ chống sốc thì thùng rác ko bị móp chứ shop đóng gói mà chỉ bọc ni long th thì nó móp như video xấu ko chịu dc khui ra là mình đã bẻ lại bớt r mà vẫn còn móp như video á",negative
1672,chất lượng sản phẩm:tốt đủ số lượng có tặng bao rác phù hợp để trong phòng làm việc rất tiện lợi,positive
1673,"vận chuyển bị móp nhẹ phần trên miệng sọt, nhưng nắn lại được, giao đúng mẫu, kiểu dáng đẹp, có tặng túi rác nhưng mỏng lắm, giá hợp lý nên trải nghiệm",positive
1674,chất lượng sản phẩm:tạm ổn hàng giao nhanh đẹp nhưng mà túi tặng kèm đểu chạm hơi mạnh cái rách,negative
1675,chất lượng sản phẩm:tốt nma gói nó thành méo mó ntn? lẽ ra không nên gói nó thành méo mó như thế,neutral
1676,k bt do vận chuyển hay do shop gói hàng k cẩn thận mà nhận về tay e thì lại nị móp luôn cả cái thùng rác -((( mong shop gói hàng kỉ và cẩn thận hơn ạ,negative
1677,"chất lượng sản phẩm:mỏng lướt thép dễ bị cong, bịch rác mỏng manh không biết đựng nặng được không",neutral
1678,"chất lượng sản phẩm:tot sản phẩm xài thì cũng ổn, nhỏ , gọn, phù hợp để decor và sử dụng trong 1 góc của nhà. nhưng vấn đề là đã giao lâu thì cũng ok thông cảm rồi mà sao giao đến ngày nhận thì cái thùng rác nó méo mó không tả được phải ngồi nửa tiếng chỉ để bẻ và đẩy lại cho nó thẳng cái thùng rác lại á 🥲🥲🥲",positive
1679,"chất lượng sản phẩm:ok sọt cũng đẹp nhưng mà giao tới cho mình thì nó móp méo rồi, do làm thùng rác thôi nên bể lại tí là đc",neutral
1680,"chất lượng sản phẩm:ukiiiii nha giao hàng nhanh, chất lượng sp đánh giá sau nhé mn ơi",positive
1681,"shop hiao hàng nhanh nhưng mình nhận thì thùng rác bị méo sửa ko đc,",negative
1682,hàng đẹp cũng được nhưng mà vận chuyển bị móp mất 1 góc,neutral
1683,"chổi , xẻng quét nhà đi cùng tông , có mấy màu để lựa chọn,nhà sản xuất làm cước quét dài hơn thì đẹp hơn, giá cả phù hợp với sản phẩm",positive
1684,thùng rác chắc chắn. sản phẩm y ảnh shop đăng. mình mua vì đến nhà bạn thấy dùng loại này. shop giao hàng nhanh. đóng gói cẩn thận,positive
1685,uki nha. shop gói hàng kĩ nên k bị méo sọt.sọt rất đẹp mình rất hài lòng,positive
1686,"shop giao hàng nhanh, đóng hàng trong thùng cẩn thận nhận hàng không thấy móp méo hay gì . size lớn đựng rất oke",positive
1687,sản phẩm đẹp chất lượng tốt đóng gói khá cẩn thận giao hàng nhanh thần tốc,positive
1688,"thùng rác đẹp, đúng ý, không bị trầy xước hay móp. giao hàng nhanh, gọn hơn cả đúng giờ",positive
1689,"shop giao hàng nhanh, mình đặt hôm trước sáng hôm sau nhận được rồi. chất lượng của sọt rác cũng ổn so với giá. khá cứng cáp, hàng đến tay ko móp méo gì.",neutral
1690,"đẹp, gọn và rẻ. giao hàng nhanh, đóng gói kỹ càng. rất tiện lợi sạch sẽ.",positive
1691,rất tiện combo đủ hết luôn sọt rác rất đẹp và chắc chắn nhaa mn ạ,positive
1692,"mình nhận đc thùng rác bị móp trong lúc vận chuyển, mình nhắn shop shop trl dthg cũng nhiệt tình nữa. mình có nói mình chỉnh lại thùng rác đc r đỡ móp méo r nhưng shop vẫn offer bồi thường mình nhưng mình thấy căn bản vẫn sử dụng đc chỉ là hơi k có thẩm mỹ xíu thôi. về thùng rác thì thép cứng nha má 🥲 bẻ đau tay thấy bà luôn mới đỡ đỡ ra đc hình thù ban đầu đó 🫠 nchung là bên sốp 10 điểm nha 🫰🏻bán buôn cũng đâu ai muốn hàng mình bị hư hỏng đâu nè 🫶🏻",positive
1693,"sản phẩm đẹp như hình ảnh , ko móp ko j hết , lưới chắc chắn , mới đặt hôm qua mà hôm nay giao tới rồi , rất đáng tiền mua",positive
1694,"chất lượng sản phẩm:tốt sản phẩm đúng như mong đợi, chất lượng cao, nhỏ gọn, mình lại hay làm thủ công nên rất tiện lợi",positive
1695,"mình đã nhận đc hàng, giao hàng nhanh, đóng hàng rất cẩn thận, giỏ hàng đẹp, chắc chắn. shop uy tín sau sẽ lấy nhiều đồ ở đây.",positive
1696,"tôi đã mua sản phẩm này và muốn chia sẻ trải nghiệm của mình. sản phẩm này đã đáp ứng, vượt qua sự mong đợi của tôi. tôi rất hài lòng về chất lượng và tính năng của nó. nó đã giúp giải quyết, cải thiện một số vấn đề mà tôi đang gặp phải. dịch vụ giao hàng hoặc hỗ trợ của nhà cung cấp cũng rất đáng khen ngợi. tổng cộng, đây là một sự mua sắm tốt và tôi sẽ xem xét mua thêm sản phẩm từ nhà cung cấp này trong tương lai.",positive
1697,đóng gói vô cùng kĩ và chắc chắn nhé. ko hề bị móp gì cả. nhìn cứng cáp vô cùng. mình mua đặt ở vp nhìn sang hẳn,positive
1698,"chất lượng sản phẩm:ok phù hợp với giá tiền màu sắc chuẩn, khách quan mà nói đúng là tiền nào của nấy, với giá này cũng không mong gì nhiều",positive
1699,đúng với mô tả:ko giống hình chất liệu:gỗ ép lần đầu mua hàng mà shop giao chán quá. không đúng hình đã vậy thanh chắn bằng mặt bàn thì sao mà bắt vô giờ phải mất công gọt 1 khúc mới bắt vô. shop nên xem lại cái này phải canh chuẩn chứ giao bừa vậy à còn các mặt chân bàn thì tiện ko đều lồi ra cả khúc chả có tí thẩm mỹ nào. nhận hàng xong lắp vô chán ghê nơi,negative
1700,"mọi người nên cân nhắc, sp làm từ giấy ép cho nên rất dễ gẫy, mình mới mua về vắt ốc vô là bị nứt rồi. không nên bị ngâm nước vì sẽ mục, nói chung mng nên mua loại xịn một chút nếu muốn dùng lâu. mình có nói shop thì shop bảo là vắt thêm ốc vô chỗ nứt :))) hàng giả hàng nhái nha",negative
1701,chất lượng sản phẩm:trung bình đúng với mô tả:k đủ đồ ráp và k có khoan ốc vít lấy gì ráp đc mà đúng với k giao miếng thiếu miếng dư vầy sao mà ráp đây,negative
1702,"chủ shop mà gửi video hướng dẫn lắp bàn sai , bên kia thì dư cái lỗ , bên này thì gắn cái cây chắn ngang vô thì thiếu lỗ nên nó đùng đưa như này , gửi video hướng dẫn thì k chi tiếc , đến lúc gắn xong r tự tìm thì có video chi tiếc hơn , biết v đặt của shop kia hướng dẫn kĩ càng hơn , :)) chê",negative
1703,"chất lượng sản phẩm:cực tệ đúng với mô tả:ko đúng cực tệ, hàng về tay ntn đây, móc đt ra chụp lại gửi shop giải quyết shop check tin nhắn rất lâu , xong r đòi video khui hàng, vãi ai nghĩ hàng mình hư đâu mà quay video h shop đòi video, v shop cho cái video gói hàng đi xem nó có bị gì kh ?",negative
