,comment,label
2110,thiết kế bìa:cứng đối tượng độc giả:ko bt nx giao hàng hay vận chuyển bị móp🤡,negative
2111,"nhận dc đầy đủ 3 cuốn, giao hàng nhanh, giá rẻ, bìa cứng + nặng, trang giấy hơi mỏng, dịch ổn nhưng hay bị lỗi đánh chữ, lâu lâu thiếu chữ, dư chữ. mình từng đọc sherlock homles của nhà xuất bản khác cảm thấy họ kiểm tra kĩ hơn trước khi xuất bản. góp ý nxb tí ạ :))",positive
2112,"đối tượng độc giả:16+ thiết kế bìa:bìa cứng xịn lần đầu có trải nghiệm mua sách tuyệt vời, giao hàng nhanh, có ít móp méo nói chung là ưng",negative
2113,"đối tượng độc giả:thích trinh thám. thiết kế bìa:siêu đẹp luôn nha:33 ko ngờ sách lại đẹp như thế... vì có voucher nên tui mua rất rẻ... sách siêu mới, thơm mùi giấy. chữ in rõ, đẹp!!!!",negative
2114,"phải nói shop này quá chuẩn. đóng gói rất sạch sẽ và chắc chắn, sách bìa cứng đẹp và trọn bộ với giá hợp lí. đánh giá shop 5 sao, nên mua nha.",negative
2115,"thiết kế bìa:đẹp, bìa dày đối tượng độc giả:12 tuổi shipper thân thiện. giao hàng nhanh. bao bìa cẩn thận đóng gói kĩ càng. 3 cuốn với giá 159.000vnd thì quá rẻ, nên mua thử!",negative
2116,"thiết kế bìa:đẹp và chắc chắn đối tượng độc giả:các bạn yêu thích đọc sách sách đẹp, chắc chắn đóng hàng cẩn thận. nên mua ạ",negative
2117,"thiết kế bìa:đẹp đối tượng độc giả:18t sách xịn sò, bìa cứng cáp rất đẹp, giấy đẹp ko chê vào đâu đc, nội dung hay, cuốn hút, xứng đáng là tác phẩm kinh điển mọi thời đại",positive
2118,"thiết kế bìa:cứng cáp, chắc chắn, thơm, đẹp đối tượng độc giả:ai cũng được. bất ngờ luôn ạ, đặt ngày 1, ngày 2 chuyển đơn, ngày 3 là hôm nay giao tới nhanh thật sự. sách còn bọc một lớp trong suốt, không móp méo gì, 10đ luôn ạ.",positive
2119,"đối tượng độc giả:trịnh bữu kiếm thiết kế bìa:khang việt tốt, giao hàng nhanh chóng, giao hàng còn nguyên tốt,truyện rất đẹp,nên đánh giá 5 sao cho sự chất lượng,nhanh,nguyên",positive
2120,omg lun á sách mới lại đẹp nx mik không ngờ shop lại giao nhanh tới vậy luôn á giá lại rẻ mà chất lượng nx,positive
2121,"thiết kế bìa:bìa đẹp, phù hợp với nội dung sách đối tượng độc giả:những ai yêu thích những tác phẩm văn học hay tiểu thuyết hàng chất lượng, mình săn sale nên mới rẻ, bao bì đẹp, nội dung hay",positive
2122,"đối tượng độc giả:mọi người thiết kế bìa:cứng sách bìa cứng, giấy đẹp mịn, rõ chữ, shop tư vấn trả lời tin nhắn rất nhiệt tình, giá sách còn rất rẻ nữa",positive
2123,"đối tượng độc giả:mọi lứa tuổi thiết kế bìa:ok giao hàng rất nhanh, giao đúng và đủ số lượng hàng đã đặt. truyện thì ý nghĩa ,sách thì phù hợp",positive
2124,"sách mới tinh, bìa cứng, không có in lỗi nữa chứ, 150k quá hời luôn!!! chưa bao giờ tui nghĩ mình lại sở hữu được một bộ thế này, nhà sách trên siêu thị hay fahasa các thứ toàn trên 300k. giao hàng cũng siêu nhanh luôn á. nói chung ưng cái bụng ghê.👍",positive
2125,đối tượng độc giả:thích tiểu thuyết trinh thám thiết kế bìa:bình thường giao hàng nhanh. đóng gói kĩ. chất lượng in tạm ổn. tiểu thuyết nổi tiếng nên nội dung chắc hay.,positive
2126,"thiết kế bìa:cứng cáp, đẹp sách đỉnh dã man con ngan luôn ạ, bìa cứng cáp đẹp lắm ạ, shop giao nhanh lắm luôn ạ, cảm ơn shop nhiều ạ🫶♥️",positive
2127,"gói truyện rất khó chịu, đã làm nhà sách mà gói truyện kiểu này thì cũng chịu, làm quăn hỏng cả sách của mình, mất tiền mua chứ có xin xỏ đâu mà gói hàng rất khó chịu",negative
2128,"shop chuẩn bị hàng cực kì lâu nhắn lại 3 lần shop mới trả lời nhưng sản phẩm tốt,đẹp bên trong sách bị nhoè.",negative
2129,"mk kiểm tra lại thì sách bị lỗi,mình cần một lời giải thích ạ,shop uy tín sao sách lại lỗi được vậy,mk đã phải cắt ra sửa lại nhưng vẫn ko hết bực mk đc",negative
2130,"thiết kế bìa:đẹp đối tượng độc giả:kbt (sửa lại đánh giá) thực sụ thất vọng đấy az ơi? mua sách của az từ lâu nhưng lần đầu tiên t thấy thất vọng v luôn? lúc trc đặt sách az,k thể tranh khỏi việc sách bị trầy xước nhưng bỏ qua lần 1 lần 2 rồi đến lần 3, khó chịu! lần này bạn mình đổi gu qua đọc thể loại này,k ngờ lại gặp vết xước to đùng luôn? vì mình nhận hộ hàng( chx bóc) cho bạn ấy nên về nhà bạn áy mới bóc ra xem và trời ơi, vết xước từ đâu mà có ? 1 cty lớn mà lm việc thiếu chuyên nghiệp v ạ, mình rất thích sách az nên lâp 1 2 tài khoản chỉ để mua sách az thôi, đương nhiên trong khâu đóng gói k thể tránh khỏi sai sót nhưng lm ơn đấy, đây là lần thứ 3 mình mua sách az và bị xước. điều này lm suy nghĩ lại về thái độ lm việc và trách nghiệm của nv đóng gói với sách ,với khách hàng r đấy ạ",negative
2131,"đóng gói rất sơ sài, quá thất vọng về cách đóng gói của sach, khách hàng bỏ tiền ra mua sách mà shop đóng gói d chết mất",negative
2132,"sách bị bẻ với nhiều chỗ nhăn cực luôn. quá nà thấy vọng, bên trong cũng nhăn với nhiều chỗ dơ nữa huhu y như sách cũ á. khum nên mua nhe mọi người 🥲",negative
2133,mình mua mấy lần trước rất ok. không hiểu sao làn này sách hư hỏng như thế này. inbox shop cũng không phản hồi.,negative
2134,"thiết kế bìa:được hào hứng chờ sách mà khi nhận sách thì thấy cái bên góc sách nó nhăn nhúm như này, kiểu hỏng hết cuốn sách nhìn thấy mà nản, sách thì cong vòng góc sách thì nát bét nhìn thấy ghê",negative
2135,sản phẩm rất tốt mọi người nên mua cho shop 5 ⭐,negative
2136,"nghĩ sao gửi sách từ hà nội vào tphcm mà bọc sách bằng túi xốp, móp hết mấy góc sách lun giận giận giận",positive
2137,nhận được hàng xong that vọng luon sách bị rach lại còn bị bẩn,negative
2138,chưa nhận được đơn hàng đã bị đánh dấu đã giao hàng,negative
2139,"lười chụp ảnh lắm nhưng mà lần đầu tiên mua hàng mà mình ko ưng như vậy. sách thì mềm xèo, ko dc đóng bọc ở ngoài sách, đã v còn có nếp gấp như kiểu ai mở ra rồi vậy ấy. nchung tệ, chẳng ưng dc gì ngoài nội dung sách. giao hàng lâu",negative
2140,"sách bị cong kinh jhungr, còn bị quăn góc các thứ ấy :) chời ơi may là vẫn đọc đưojc chữ.",negative
2141,sản phẩm rất tệ. bìa bị cong. bên trong còn bị dianh mực tùm lum chỗ. phải chi có số âm thì tôi đánh giá quá tệ luôn. mọi người đừng mua chỗ này nữa. chờ lâu mà chất lượng sách như vậy quá tệ,negative
2142,"mình thích cách gói hàng của shop và cuốn sách này. nhưng khi mình đang khí thế đọc thì  xoẹt  cái trang mình vạch đến rách 1 đường nhỏ, chỉ vì bị lỗi 2 trang dính vào nhau. mình là dạng giữ sách rất kĩ, mấy cuốn bị móp gáy hay lỗi trang như này đủ làm mình buồn cả tuần, và bây giờ nó lặp lại :))",negative
2143,"thiết kế bìa:đẹp bìa đẹp, giấy mịn, ổn. nhưng chê ở 1 điểm là trang giấy mỏng và cứ bị nhìn xuyên thấu chữ đọc rất khó chịu. in cứ bị đè chữ trang trước lên trang sau. chê ở điểm này nhé còn tổng thể thì vẫn oke",negative
2144,đóng gói chỉ có lớp chống xóc và bao niêm phong nên bị như hình 🥲 tỵt,negative
2145,"sách mới giao đã bị nếp ở bìa. khá nhiều lần mua sách ở shopee, lần nào cũng bị tình trạng tương tự. vậy nên vẫn thích mua sách trên tiki hơn, bọc cẩn thận, sách mới tinh, thích hơn.",negative
2146,"giao hàng nhanh nhưng mà sách bị móp méo, trầy xước, nhìn như sách cũ í, rất khó chịu",negative
2147,"nói thiệt . không nghĩ az book lại đóng gói sản phẩm tệ đến vậy ! dù mua giá sale nhưng đâu phải là xin đâu mà khi nhận được khá là hoảng khi chỉ có một lớp giấy xốp , không có bubble wrap ? cầm mà thấy cong luôn dù chưa mở packaging ra :) ? chỉ được mỗi shipper nhanh ...",negative
2148,"thiết kế bìa:đẹp đối tượng độc giả:15+ đóng góp siêu sơ sài lun , cực kỳ chán , chỉ có ni lông với lớp bọc thôi đơn trc đặt đc bỏ tg hộp caton mà lần này thì siêu chán, sạhs còn bị móp và xước nữa . giao hàng cx lâu nữa . lần này thất vọng quá",negative
2149,rất tệ gói hàng quá dở ship đường xa mà ko có một lớp bong bóng chống sốc,negative
2150,sách thì lâu về kinh khủng bookmark nhìn cũ như đã dùng r còn bị rách ở 2 góc nữa hàng gói mỗi 2 lớp xong shiper giao trời mưa ướt cả vào sách sách bám bụi ở bìa thất vọng kinh khủng may mà cái nd hay vớt vát lại mình là người cầu toàn và yêu sách lắm mà shop làm vầy xót sách lắm luôn í,negative
2151,"thiết kế bìa:đẹp đối tượng độc giả:ko bt sách hay, thú vị",negative
2152,hàng giao khá lâu bìa sách bị xước bookmark cũng bị trầy có một cái bị gập vào như trong hình hàng giao thì bị móp khá nhiều,negative
2153,"sách bị rách gáy,còn bị cong nữa , thời gian lấy hàng hơi lâu hơi thất vọng",negative
2154,"sách bị quăn, bọc hàng không cẩn thận, làm mình rất thất vọng với đơn hàng",negative
2155,"gói hàng sơ sài, sách bị df nặng hằng vào trong tận mấy trang, nhấn mạnh là sách bị df nặng:) và mình ko hài lòng tí nào, muốn hoàn lại sản phẩm khác có chất lượng tốt hơn ạ :) mong shop có trách nhiệm",negative
2156,giao hàng nhanh nma sách in kiểu chữ bị lệch hay sao ấy nhìn khó chịu thật sự,negative
2157,"mới nhận về bóc ra luôn nên chưa có đọc, tuy là giao hàng nhanh (vì cơ sở gần nhà mình) nhưng bọc hàng quá cẩu thả hoặc lúc chọn sách không để ý nên mép bìa bị quăn và gãy (như hình), là người yêu sách thì thật sự nhìn sẽ rất xót. mình vẫn để 3 sao cho thiết kế bìa của az, mong shop chú ý lần sau.",neutral
2158,tính cho 5* vì giao hàng nhanh đóng gói cũng oki nhưng khi mở ra thì :))))) mik là 1 ng yêu sách nên thấy 1 vết như vậy thật sự rất là khó chịu,negative
2159,"sách có dấu hiệu của việc đã qua sử dụng. đẹp, tặng bookmark nhưng không bọc sách vào để tránh bụi và móp trong quá trình vận chuyển. cho 3 sao thui",negative
2160,"sách đóng gói có vẻ gọn gàng, rất hào hứng khi khui hàng. nhưng không ngờ lại bị một gáo nước lạnh tạt vào mặt khi nhìn thấy bìa giấy bị nếp gấp như thế. không rõ là do shop hay quá trừng vận chuyển nhưng tôi rất thất vọng về việc này, mùi sách vẫn mới, tôi hy vọng shop sẽ làm tốt hơn sau này!!!",negative
2161,"shop gói kĩ, giao hàng nhanh nhưng giao bị móp với cong sách🥲 mong shop khắc phục lỗi nha",negative
2162,đóng gói cẩn thận nhưng vẫn ảnh hưởng đến sản phẩm giao hàng nhanh chất lượng phục vụ tốt,negative
2163,sách hay giao nhanh đống kỹ nhưng shiper giao hàng ở nhà người ta cho m ra lấy làm cho mấy bà hàng xóm nói xấu nhà đó ăn no đặt đồ,negative
2164,"thiết kế bìa:đẹp đối tượng độc giả:ko bic sách to , nd hay , nma sách bị trày tr oi🥲",negative
2165,thiết kế bìa:tốt đối tượng độc giả:tâm lí tốt sách bị rách 1 síu giao hàng trễ hơn dự kiến nhưng mà shipper thân thiện cho 3sao,negative
2166,"đóng gói và giao hàng nhanh nhưng sách phác họa chân dung kẻ phạm tội thì lại bị móp như sách cũ vậ[phân tích bài thơ thương vợ của nhà thơ tế xương để thấy những đức tính cao cả của nhân vật bà tú đảm đang, tần tảo, chịu thương chịu khó, hy sinh cho chồng con. có thể thấy đây cũng là nét đẹp chung]",negative
2167,"hình ảnh chỉ mang tính chất nhận xu nhưng mà chất lượng sách rất tốt, giao hàng khá nhanh, đọc sách xong nghiệm ra nhiều điều",negative
2168,"giao nhanh, shop đóng gói tạm được, phần bìa sách nhìn như đã bị mở ra mở vô nhiều lần nên bị gấp lại rồi. nhìn giống sách cũ",positive
2169,"mới đọc vài chương thấy khá ổn, đáng mua, chủ yếu là nói lên suy đoán ptích của nhà tâm lý còn kcó nói sâu gì về lí do sâu xa cả. shop đóng gói khá ẩu, 1phần góc bị cong, cần cải thiện",positive
2170,"shop bọc hàng làm cong hết sách, gáy sách thì bị rách. bù lại giao hàng rất nhanh",positive
2171,đóng gói hàng không kỹ gì hết sách còn bị nhăn. thời gian giao rất lâu nhắn shop thì bị bơ thật sự rất thất vọng về shop,negative
2172,"thiết kế bìa:đẹp, đơn giản đối tượng độc giả:mọi đối tượng biết đọc được. chưa đọc nhưng con gái tôi bảo cứ viết vào đó là hay. nên rất thích hazzzzzzzzzzzz vì nó đã đọc trên mạng 1 vụ án trong quyển đó rồi",positive
2173,"hàng đóng gói rất đẹp. quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. xin nghiêng mình cảm ơn.",neutral
2174,"thiết kế bìa:đẹp giao hàng nhanh, shop còn tặng quyển sổ ghi chép nhỏ dễ thương. ahihi có vụ án nào tuyệt vời ghi lại để tham khảo là tuyệt nhất 😈",negative
2175,"thiết kế bìa:đẹp shop bọc kĩ, sách đẹp k bị xước bìa bookmark nhầm nhưng k sao shipper dễ tính, giao hàng nhanh lần sau sẽ ủng hộ shop tiếp",negative
2176,"sách bị nhăn,vỡ ở rìa và mép sách nên xem lại cách đóng để vận chuyển sách đc ổn định hơn :( btw chất giấy ổn, có tặng kèm bookmark, chưa đọc nên ko biết là hay ko nhưng thấy sách khá nổi và đc khen nhiều :>",negative
2177,thiết kế bìa:đẹp nhưng cong:)) đối tượng độc giả:17 18+? ship nhanh mình ở tphcm ship 4 ngày là đến nhưng mình không hài lòng cho lắm sách bị cong nhẹ bookmark có vết trắng lốm đốm như hàng lỗi còn trầy nữa mình mua ở đây lần thứ nhất ổn lắm quay lại hú hồn luôn:),positive
2178,thiết kế bìa:đẹp đối tượng độc giả:18 hàg giao nhanh mỗi tội truyện hơi bị cong vểnh 1 chút nên hơi mất hứng chút xíu thôi,positive
2179,"thiết kế bìa:đẹp shop đóng gói hàng rất kĩ 👍🏻 có hàng cũng nhanh, nội dung sách cũng cuốn lắm nha 😻",positive
2180,"đối tượng độc giả:dũng cảm thì đọc như thường thui. do này cũm khá kinh dị xíu xíu thiết kế bìa:okay. đẹp, ko bị dập méo chưa đọc nên chưa bik. để đọc rùi sẽ sửa nhận xét",neutral
2181,sách đẹp ko bị bẩn hay bo góc giao hàng cũng nhanh nữa đặt hôm qua sáng nay đã có hàng 🥺 lần sau sẽ ủng hộ shop tiếp,positive
2182,"thiết kế bìa:ấn tượng shop chuẩn bị hàng nhanh, mỗi tội lần này shipper giao hơi lâu. sách đẹp",positive
2183,"đối tượng độc giả:18+ thiết kế bìa:đẹp sách mới, đẹp, không gãy gáy, shipper thân thiện, nhưng hộp đã bị rách, mang đơn vị vận chuyển chú ý hơn",positive
2184,"sách có chút bẩn , giao hàng nhanh , rất thơm, có mấy trang dính vào nhau, đóng gói chắc chắn.",neutral
2185,"giao hàng nhanh, nhưng đóng gói hơi sơ sài vì đây là sách , shop nên đóng thêm nilon xốp hoặc cho vào hộp thì sẽ đỡ móp sách. hi vọng shop lần sau gói hàng kĩ hơn.",neutral
2186,thiết kế bìa:đẹp hơi hoảng vì nó bự hơn si nghĩ một chúc rất ưng phần đống gói chữ in kĩ càng không có sai sót nào keo dán sách có bị lòi ra bìa một ít nhưng không sao,positive
2187,"thiết kế bìa:đẹp trước mắt thì mình có lời khen cho shop vì đã đóng gói hàng rất kĩ, bảo quản sách rất tốt và không có cuốn nào bị lỗi cả. nội dung sách thì mình chưa xem qua nhưng nói về những vụ án thì thấy khá thu hút nha. này mình tặng bạn nên hong có đánh giá gì thêm nè.",positive
2188,"đối tượng độc giả:tốt thiết kế bìa:tốt đóng gói rất kĩ, rất tuyệt, nội dung hay, hồi cấp 2 lén lấy của một em lớp 7 đọc phần đầu =)) thấy hay nên muốn mua, tới khi lên c3 mới khinh về được:>",positive
2189,"thiết kế bìa:hấp dẫn, lôi cuốn các vụ án cùng phương thức được sắp xếp vào 1 chương với tên chủ đề rất đặc sắc. đọc khá cuốn. nhưng mình thấy nó mới nói về các chi tiết tiêu biểu của mấy vụ án rồi có phân tích tâm lí tội phạm cuối vụ nên đọc đang cuốn hơi cụt hứng. trên đây là quan điểm riêng của mình mong sẽ giúp ích cho các bạn. lần thứ 2 mua sách của az rất là ưng ạ. cũng mới mua sách của az ở hội sách.",positive
2190,"giao hàng khá nhanh. khổ sách xếp vào dạng to (mình có để cạnh giáo trình của mình để so sánh). mùi giấy mới rất thơm, sách được bọc cũng rất tỉ mỉ và cẩn thận. review nội dung: sách được viết dựa trên vụ án có thật vs mức độ nguy hiểm cao, từ đó phác họa cho người đọc cái nhìn về hình ảnh tội phạm",positive
2191,"đối tượng độc giả:những cậu yêu thích trinh thám, kinh dị.... thiết kế bìa:tốt, đẹp, dày giao hàng nhanh. shipper nhiệt tình, gói hàng chắc chắn, kĩ. sách đẹp, giấy thơm lắm ạ! bookmark xinh ạ! có dịp sẽ ủng hộ shop tiếp ạ! tớ tin tưởng hàng của az lắm! (video và ảnh chỉ mang tính chất nhận xu ạ!) 📚🫶tớ cảm ơn ạ!!!",positive
2192,"thiết kế bìa:ok đối tượng độc giả:ai cũng dc mình không nghĩ sách dày như này đâu í=)))) shop bọc hàng kĩ chắc chắn lắm, không bị móp méo hay rách gì cả, sách cầm siuuu thích nên mua nhaaaa 🫶🏻🫶🏻",positive
2193,"thiết kế bìa:great đối tượng độc giả:theo mình thì tầm 15 tuổi trở lên sẽ phù hợp. hàng giao nhanh,shop đóng gói kỹ,shipper nhiệt tình,vui vẻ.đã đọc được vài phần của cuốn sách này thì thấy nó khá hay,sách chủ yếu là phân tích vụ án theo góc nhìn của chuyên gia tâm lý.nếu ai có đam mê về các vụ án và tâm lý học tội phạm thì nên tìm mua để đọc nhé😅mình nghĩ nó sẽ ko làm mn thất vọng^^",positive
2194,"sách hay, chất lượng in tốt, chữ in rõ nét. chất lượng bìa tốt, bìa des đẹp. nội dung của quyển sách quá tuyệt vời, rất lôi cuốn và hấp dẫn với những vụ án có thật, dẫn dắt kể chuyện không hề đáng sợ. khâu đóng gói hàng tạm ổn vận chuyển nhanh nên sách hằn vết gập. nên mua, nhà sách rất chất lượng",positive
2195,thiết kế bìa:đẹp đối tượng độc giả:mọi người sách đẹp mới ko bị gì giao hàng cũng nhanh lắm mình chưa đọc qua nhưng nhìn thì thấy cũng hay ai đam mê và yêu thik thể loại này thì có thể mua nhé,positive
2196,sách siu đẹp luôn á. trời ơi nhận hàng mà vui gì đâu luôn gói đẹp kỹ lắm luôn í. sách xịn còn nội dung thì mình ch đọc nghe mn nói hay lắm á nên mua nên mua hí hí,positive
2197,thiết kế bìa:đẹp nhé. đối tượng độc giả:13+ mua trên đây rẻ hơn hơn. mua ngoài 145k mình mua đây còn 96k. nói chung là hay nhé. đọc rồi biết mỗi người cảm nhận khác nhau.,positive
2198,"thiết kế bìa:đẹp mua của az không bao giờ làm tôi thất vọng, đóng gói kĩ. sách đẹp, nguyên seal. đã mua rất nhiều lần của az. lúc nào cũng hài lòng",positive
2199,"sách siu đẹp, chất lượng, nó to lắm mn à, bằng sgk học sinh lun ấy. mới đọc mục lục mà thấy siu bánh cuốn. shipper thân thiện dễ thương, cho anh vs shop 10 đỉm",positive
2200,"thiết kế bìa:cứng đối tượng độc giả:ai cũng được =)) giao hành nhanh, đóng gói cẩn thận, sách dày lắm nha, ai thích đọc mấy quyển kiểu này thì nên mua nhé",positive
2201,"về phần nội dung thì rất hay đọc rất cuốn , chữ to dễ đọc dành cho những bạn mắt yếu . mình tưởng sách sẽ nhỏ như cuốn truyện nhưng nó to gần bằng sách gk . nói chung rất đáng mua",positive
2202,sách thiết kế nhỏ nhắn nội dung ý nghĩa. giống mô tả in đẹp. diễn tả hình ảnh,neutral
2203,thiết kế bìa:ok đối tượng độc giả:ok sách bìa bẩn,negative
2204,sản phẩm hơi mốp méo còn bị rách 1 lỗ nữa,neutral
2205,sản phẩm ok.shop nt ko trả lời ......hi,negative
2206,"màu sắc bắt mắt nhưng chữ hơi nhỏ nên gây khó khăn cho các bé tiểu học khi đọc, cảm giác quá nhiều, nên đưa ra những kiến thức căn bản và trọng tâm hơn",positive
2207,"đối tượng độc giả:trẻ em thiết kế bìa:như hình ảnh đóng gói cẩn thận, sách chất lượng, in hình và giấy tốt. khen",neutral
2208,"giao hàng nhanh đóng gói cẩn thận lắm nha, hàng như hình nhưng hơi xước nhẹ",neutral
2209,"thiết kế bìa:hơi dày đối tượng độc giả:ai cũng dc bìa hời dày , bán khoản 50k là dc r",neutral
2210,thiết kế bìa:thiết kế đẹp. bìa dán hơi lỏng lẻo phù hợp với trẻ em 7-10 tuổi,neutral
2211,bìa các tông bên ngoài shop có dán băng dính nhưng sách lại k bọc chống sốc. mình mở ra bị móp tnay 😢,negative
2212,thiết kế bìa:ok đối tượng độc giả:mọi lứa tuổi sách trình bày đẹp. nhưng thật sự mình ko hài lòng lắm vì đây ko hẳn là liên quan trực tiếp đến thức ăn và đồ ăn mà là một số thực phẩm ảnh huởng đến cơ thể người thế nào.... kiểu tiêu đề sách ko hòan toàn tương ứng với nội dung bên trong... nhưng nhìn dung bên trong khá ổn. video mang tính chất nhận xu.,negative
2213,thiết kế bìa:đẹp đối tượng độc giả:7_16 tốt,negative
2214,ok,negative
2215,hay rất tốt,negative
2216,"sách siêu đẹp, khổ to, bìa cứng, in màu trăm phần trăm. kiến thức súc tích, được trình bày dễ hiểu, hình minh hoạ đẹp. giá lại vô cùng yêu thương. shop đóng gói tôt, bọc 1 lớp màng nilong để bảo quản bề mặt sách rồi mới đóng vào thùng. 5 sao",negative
2217,"thiết kế bìa:dày, màu in sạch sẽ, sắc nét mình khá là ưng quyển này luon ấy ! và mình ưng ý nhất ở đây là cái bìa sách và hình ảnh minh họa bên trong ấy, màu sắc đẹp, rõ nét, nội dụng cũng hay nữa. bạn nào thích kiểu sách mà có hình mình họa nhiều và đa màu sắc thì nên chọn quyển này nha 9đ cho quyển sách này",negative
2218,sách rất nét chất lượng tuyệt hảo . mình mua luôn cả một bộ 10 cuốn nên giá được rẻ hơn và được có mã giảm giá ￼￼,negative
2219,"đối tượng độc giả:3t+ thiết kế bìa:bìa cứng đẹp sách bìa cứng đẹp. shop đóng gói cẩn thận, tỉ mỉ. giao hàng nhanh gọn. nội dung sách phong phú và hấp dẫn, gần gũi đời sống. màu sắc và hình ảnh đẹp mắt",negative
2220,"thiết kế bìa:đẹp đối tượng độc giả:học sinh giá tốt, hàng chuẩn đóng gói tốt, lại có quà nữa, rất ok sẽ mua cho shop tiếp, giao hàng nhanh rất ok nhé",negative
2221,"thiết kế bìa:đẹp đối tượng độc giả:từ trên 6 tuổi sách dày dặn, giao hàng nhanh lắm lun á, thiết kế bìa đẹp mắt, nội dung phù hợp với các bé tầm lớp 2 trở lên",negative
2222,"sách hay, bìa cứng giấy màu in đẹp, nội dung ok, phù hợp với trẻ em, cho bé đọc sách biết thêm đc nhiều cái hay, shop đóng gói kỹ.",negative
2223,"thiết kế bìa:bìa cứng cáp, dày sách đẹp nha mn, thiết kế rất ưng ý. giá rẻ hơn trên bìa, in màu rất đẹp, rất bắt mắt. bé rất thích",negative
2224,"đối tượng độc giả:dành cho thiếu nhi, nội dung ngắn gọn, cô đọng; trình bày dễ nhìn thiết kế bìa:cứng , dày nhìn rất cứng cáp",negative
2225,thiết kế bìa:đẹp đối tượng độc giả:all mua tặng cháu nên không đọc dc hết nội dung. nhưng hình ảnh vẽ rất đẹp: trông rất thực tế nhưng vẫn dễ thương. người lớn nhìn còn thích nữa là các bạn nhỏ. chất lượng giấy cũng ok lắm,negative
2226,"nội dung rất ok,khi giao đến thì sách không xước một góc cạnh nào.giao hàng nhanh.nói chung là đc ,rất hài lòng về nội dung và bìa sách",negative
2227,thiết kế bìa:hay và rất là sáng tạo đối tượng độc giả:6-9.-12 hay anh shiper rất là thân thiện sách hay nội dung quá hay màu sắt đẹp,negative
2228,"sách đẹp, dày dặn, sách khoa học hay, sách này phù hợp với bé trên trên 3,5 tuổi. sách này người lớn đọc cũng rất hay. shop đóng gói cẩn thận, giao hàng nhanh.",negative
2229,"thiết kế bìa:cung đối tượng độc giả:trẻ em bìa sách dày và cứng, hình ảnh bên trong sinh động sắc nét. chỉ chưa ưng phần bìa có vài lốm đốm kiểu bị ẩm hay sao đó hoặc do lỗi in. nhưng tổng thể vẫn ok với giá tiền.",negative
2230,"đối tượng độc giả:trẻ em thiết kế bìa:đẹp sách dày dặn, sắc màu đẹp mắt nha. bọc kĩ nma sách vẫn bị móp như hình",negative
2231,đối tượng độc giả:sách dc thiết kế bìa:đẹp hay!!!!!!,neutral
2232,in đầu nhưng k bm ko seal?,negative
2233,giao về méo mó hết truyện 😡😡😡,negative
2234,"truyện chất lượng kém,rất tệ.",negative
2235,truyện quăn queo thừa giấy,negative
2236,"thiết kế bìa:tốt đối tượng độc giả:thiếu niên nội dung hay. như thường lệ, dù mua ở ngay nhà xuất bản nhưng người lựa hàng luôn chọn đại những cuốn lỗi gia công gửi khách. cũng ko rõ bộ này đánh dấu làm chi rồi gấp gáy lệch cả khúc. seal thì chật khiến bìa cong vênh rất khó chịu.",negative
2237,ghi có book mark nhưng ship về k thấy bm đâu shop cho hoàn hàng nhưng mình k hoàn vì phí thời gian,negative
2238,"cuốn 18 ko seal, có vẻ đã được đọc nhiều vì bìa trong bị dơ, còn dính thêm cái gì đấy nữa, bìa ngoài rách nhẹ.",negative
2239,"nhận được trong tình trạng còn nguyên seal, sẽ ủng hộ tiếp nếu có tiền",negative
2240,"mua cố cho đủ bộ thôi, từ sau bộ itto là khinh nxb kim đồng rồi, ko coi độc giả ra gì",negative
2241,"đối tượng độc giả:hơi tệ tập này nhà kim in ko nét, vài trang hơi lem, chất lượng ko đc như mấy tập trước tui mua:<",negative
2242,"shop chuẩn bị hàng nhanh, gói ổn. hàng mô tả có bookmark nhưng khi về tay thì lại không có :))",neutral
2243,"khá là buồn khi mà kim đồng giao cho mình cuốn bị df, mua chính hãng của kim mà còn sợ truyện bị df hơn là mua của nhà phân phối, lần nào mua cũng bị df 😞",negative
2244,"đối tượng độc giả:trẻ em thiết kế bìa:đẹp sách đúng hình ảnh quảng cáo, đóng gói cẩn thận giao hàng nhanh, chờ các tập tiếp theo để ủng hộ shop, lưu ý : nên bổ sung đầy đủ các tập để mua một lần ko phải tìm mua nơi khác",positive
2245,"truyện đã mất seal ko có bookmark ở trong cơ bản là sưu tập cho đủ bộ nên cũng ko quan trọng lắm , vẫn là cách đóng gói quen thuộc xủa kim đồng 👌👍",negative
2246,shop đóng gói cẩn thận nhưng mà mình thấy chuột cắn mất bìa bên ngoài bao bọc nhưng may là không rách chuyện nên vẫn tốt 🥰🥰,neutral
2247,"giao hàng nhanh, thùng hàng bị cấn móp. truyện bị móp bìa, có nhiều cuốn rave không có bookmark",negative
2248,"gáy truyện bị nhăn. tập xuất bản 2024, ko có bookmark. giao nhanh",negative
2249,giao hàng hơi lâu đóng gói cẩn thận shipper thân thiện mến khách mong được hợp tác cùng a nhiều hơn,neutral
2250,thiết kế bìa:bìa bên trong của tập 19 có mấy vết lạ còn lại đẹp hết đối tượng độc giả:13+,neutral
